Date,Sales
01/02/2012,5
01/02/2012,1
01/02/2012,1
01/02/2012,5
01/02/2012,25
01/02/2012,6
01/02/2012,2
01/02/2012,3
01/02/2012,25
01/02/2012,1
01/02/2012,5
01/02/2012,10
02/02/2012,1
02/02/2012,1
02/02/2012,3
02/02/2012,1
02/02/2012,7
02/02/2012,2
02/02/2012,2
02/02/2012,3
02/02/2012,10
02/02/2012,5
02/02/2012,15
02/02/2012,3
02/02/2012,2
02/02/2012,20
02/02/2012,1
02/02/2012,1
02/02/2012,1
02/02/2012,25
02/02/2012,25
02/02/2012,25
02/02/2012,8
02/02/2012,250
02/02/2012,50
02/02/2012,10
02/02/2012,5
02/02/2012,1
02/02/2012,2
02/02/2012,2
02/02/2012,2
02/02/2012,2
02/02/2012,25
02/02/2012,2
02/02/2012,10
02/02/2012,10
02/02/2012,3
02/02/2012,3
02/02/2012,14
02/02/2012,50
02/02/2012,50
02/02/2012,2
02/02/2012,1
02/02/2012,2
02/02/2012,4
02/02/2012,4
02/02/2012,50
02/02/2012,1
02/02/2012,200
02/02/2012,100
02/02/2012,100
02/02/2012,50
02/02/2012,50
02/02/2012,3
02/02/2012,2
02/02/2012,20
02/02/2012,1
02/02/2012,2
02/02/2012,3
02/02/2012,2
02/02/2012,1
02/02/2012,1
02/02/2012,1
02/02/2012,1
02/02/2012,1
02/02/2012,4
02/02/2012,1
02/02/2012,2
02/02/2012,1
02/02/2012,10
02/02/2012,25
02/02/2012,1
02/02/2012,3
02/02/2012,1
02/02/2012,1
02/02/2012,50
02/02/2012,25
02/02/2012,25
02/02/2012,5
02/02/2012,6
02/02/2012,1
02/02/2012,1
02/02/2012,2
02/02/2012,2
02/02/2012,50
03/02/2012,5
03/02/2012,1
03/02/2012,1
03/02/2012,2
03/02/2012,25
03/02/2012,250
03/02/2012,8
03/02/2012,10
03/02/2012,6
03/02/2012,4
03/02/2012,2
03/02/2012,1
03/02/2012,1
03/02/2012,1
03/02/2012,2
03/02/2012,4
03/02/2012,2
03/02/2012,2
03/02/2012,25
03/02/2012,50
03/02/2012,50
03/02/2012,50
03/02/2012,50
03/02/2012,50
03/02/2012,50
03/02/2012,50
03/02/2012,50
03/02/2012,50
03/02/2012,50
03/02/2012,50
03/02/2012,50
03/02/2012,50
03/02/2012,50
03/02/2012,50
03/02/2012,1
03/02/2012,25
03/02/2012,10
03/02/2012,10
03/02/2012,10
03/02/2012,100
03/02/2012,5
03/02/2012,10
03/02/2012,300
03/02/2012,1
03/02/2012,1
03/02/2012,1
03/02/2012,100
03/02/2012,100
03/02/2012,1
03/02/2012,25
03/02/2012,25
03/02/2012,50
03/02/2012,1
03/02/2012,10
03/02/2012,10
03/02/2012,1
03/02/2012,1
03/02/2012,25
03/02/2012,1
03/02/2012,1
03/02/2012,2
03/02/2012,-250
03/02/2012,1
03/02/2012,1
03/02/2012,1
03/02/2012,1
03/02/2012,1
03/02/2012,1
03/02/2012,1
03/02/2012,2
03/02/2012,1
03/02/2012,50
03/02/2012,1
03/02/2012,1
03/02/2012,3
03/02/2012,25
03/02/2012,25
03/02/2012,100
03/02/2012,50
03/02/2012,50
03/02/2012,25
05/02/2012,17
05/02/2012,17
06/02/2012,5
06/02/2012,30
06/02/2012,5
06/02/2012,4
06/02/2012,6
06/02/2012,15
06/02/2012,2
06/02/2012,10
06/02/2012,10
06/02/2012,16
06/02/2012,5
06/02/2012,32
06/02/2012,4
06/02/2012,10
06/02/2012,3
06/02/2012,10
06/02/2012,25
06/02/2012,1
06/02/2012,1
06/02/2012,1
06/02/2012,2
06/02/2012,25
06/02/2012,25
06/02/2012,25
06/02/2012,1
06/02/2012,10
06/02/2012,10
06/02/2012,50
06/02/2012,3
06/02/2012,50
06/02/2012,4
06/02/2012,50
06/02/2012,50
06/02/2012,10
06/02/2012,3
06/02/2012,1
06/02/2012,10
06/02/2012,100
06/02/2012,2
06/02/2012,10
06/02/2012,5
06/02/2012,25
06/02/2012,2
06/02/2012,25
06/02/2012,5
06/02/2012,25
06/02/2012,25
06/02/2012,5
06/02/2012,5
06/02/2012,8
06/02/2012,1
06/02/2012,1
06/02/2012,200
06/02/2012,1
06/02/2012,10
06/02/2012,1
06/02/2012,20
06/02/2012,25
06/02/2012,1
06/02/2012,2
06/02/2012,1
06/02/2012,25
06/02/2012,25
06/02/2012,25
06/02/2012,25
06/02/2012,25
06/02/2012,25
06/02/2012,-25
06/02/2012,-25
06/02/2012,-25
06/02/2012,2
06/02/2012,25
06/02/2012,-25
06/02/2012,2
06/02/2012,2
06/02/2012,1
06/02/2012,2
06/02/2012,10
06/02/2012,10
06/02/2012,10
06/02/2012,10
06/02/2012,5
06/02/2012,2
06/02/2012,1
06/02/2012,1
06/02/2012,1
06/02/2012,1
06/02/2012,1
06/02/2012,1
06/02/2012,2
06/02/2012,2
06/02/2012,1
06/02/2012,25
06/02/2012,25
06/02/2012,10
06/02/2012,1
07/02/2012,4
07/02/2012,50
07/02/2012,9
07/02/2012,4
07/02/2012,20
07/02/2012,2
07/02/2012,4
07/02/2012,8
07/02/2012,2
07/02/2012,5
07/02/2012,10
07/02/2012,10
07/02/2012,5
07/02/2012,5
07/02/2012,3
07/02/2012,4
07/02/2012,49
07/02/2012,146
07/02/2012,10
07/02/2012,550
07/02/2012,375
07/02/2012,375
07/02/2012,350
07/02/2012,375
07/02/2012,50
07/02/2012,100
07/02/2012,100
07/02/2012,50
07/02/2012,10
07/02/2012,50
07/02/2012,1
07/02/2012,200
07/02/2012,1
07/02/2012,2
07/02/2012,2
07/02/2012,2
07/02/2012,1
07/02/2012,25
07/02/2012,25
07/02/2012,25
07/02/2012,25
07/02/2012,25
07/02/2012,1
07/02/2012,1
07/02/2012,1
07/02/2012,25
07/02/2012,25
07/02/2012,1
07/02/2012,1
07/02/2012,1
07/02/2012,1
07/02/2012,1
07/02/2012,0
07/02/2012,2
07/02/2012,15
07/02/2012,1
07/02/2012,2
07/02/2012,1
07/02/2012,5
07/02/2012,15
07/02/2012,1
07/02/2012,25
07/02/2012,1
07/02/2012,2
07/02/2012,2
07/02/2012,25
07/02/2012,1
07/02/2012,1
07/02/2012,1
07/02/2012,25
07/02/2012,25
07/02/2012,2
08/02/2012,2
08/02/2012,1
08/02/2012,5
08/02/2012,50
08/02/2012,4
08/02/2012,5
08/02/2012,1
08/02/2012,1
08/02/2012,1
08/02/2012,2
08/02/2012,25
08/02/2012,1
08/02/2012,15
08/02/2012,10
08/02/2012,18
08/02/2012,10
08/02/2012,3
08/02/2012,5
08/02/2012,5
08/02/2012,1
08/02/2012,1
08/02/2012,1
08/02/2012,2
08/02/2012,1
08/02/2012,2
08/02/2012,0
08/02/2012,5
08/02/2012,2
08/02/2012,25
08/02/2012,25
08/02/2012,1
08/02/2012,25
08/02/2012,25
08/02/2012,1
08/02/2012,1
08/02/2012,1
08/02/2012,1
08/02/2012,2
08/02/2012,3
08/02/2012,3
08/02/2012,25
08/02/2012,1
08/02/2012,1
08/02/2012,2
08/02/2012,1
08/02/2012,5
08/02/2012,25
08/02/2012,1
08/02/2012,5
08/02/2012,2
08/02/2012,25
08/02/2012,5
08/02/2012,25
08/02/2012,50
08/02/2012,3
08/02/2012,25
08/02/2012,1
08/02/2012,2
08/02/2012,1
08/02/2012,25
08/02/2012,2
08/02/2012,7
08/02/2012,1
09/02/2012,7
09/02/2012,50
09/02/2012,3
09/02/2012,25
09/02/2012,25
09/02/2012,25
09/02/2012,3
09/02/2012,25
09/02/2012,2
09/02/2012,2
09/02/2012,5
09/02/2012,1
09/02/2012,2
09/02/2012,10
09/02/2012,10
09/02/2012,10
09/02/2012,2
09/02/2012,2
09/02/2012,4
09/02/2012,5
09/02/2012,25
09/02/2012,25
09/02/2012,5
09/02/2012,25
09/02/2012,5
09/02/2012,25
09/02/2012,25
09/02/2012,25
09/02/2012,25
09/02/2012,5
09/02/2012,10
09/02/2012,14
09/02/2012,3
09/02/2012,3
09/02/2012,10
09/02/2012,6
09/02/2012,10
09/02/2012,3
09/02/2012,1
09/02/2012,1
09/02/2012,1
09/02/2012,1
09/02/2012,3
09/02/2012,1
09/02/2012,10
09/02/2012,1
09/02/2012,1
09/02/2012,1
09/02/2012,25
09/02/2012,25
09/02/2012,25
09/02/2012,2
09/02/2012,1
09/02/2012,2
09/02/2012,2
09/02/2012,2
09/02/2012,1
09/02/2012,5
09/02/2012,1
09/02/2012,1
09/02/2012,1
09/02/2012,1
09/02/2012,25
09/02/2012,2
09/02/2012,25
09/02/2012,1
09/02/2012,1
09/02/2012,4
09/02/2012,3
09/02/2012,2
09/02/2012,1
09/02/2012,2
09/02/2012,1
09/02/2012,1
09/02/2012,15
09/02/2012,1
09/02/2012,1
09/02/2012,1
09/02/2012,0
09/02/2012,0
09/02/2012,10
09/02/2012,25
09/02/2012,1
09/02/2012,3
10/02/2012,2
10/02/2012,10
10/02/2012,2
10/02/2012,8
10/02/2012,6
10/02/2012,6
10/02/2012,1
10/02/2012,2
10/02/2012,2
10/02/2012,16
10/02/2012,5
10/02/2012,5
10/02/2012,5
10/02/2012,5
10/02/2012,1
10/02/2012,3
10/02/2012,25
10/02/2012,30
10/02/2012,10
10/02/2012,50
10/02/2012,1
10/02/2012,1
10/02/2012,1
10/02/2012,2
10/02/2012,1
10/02/2012,1
10/02/2012,1
10/02/2012,2
10/02/2012,2
10/02/2012,25
10/02/2012,1
10/02/2012,25
10/02/2012,25
10/02/2012,25
10/02/2012,25
10/02/2012,25
10/02/2012,10
10/02/2012,10
10/02/2012,1
10/02/2012,1
10/02/2012,10
10/02/2012,2
10/02/2012,1
10/02/2012,2
10/02/2012,1
10/02/2012,1
10/02/2012,1
10/02/2012,1
10/02/2012,1
10/02/2012,100
10/02/2012,1
10/02/2012,1
10/02/2012,1
10/02/2012,25
10/02/2012,25
10/02/2012,25
10/02/2012,1
10/02/2012,25
10/02/2012,1
12/02/2012,200
13/02/2012,9
13/02/2012,37
13/02/2012,3
13/02/2012,1
13/02/2012,1
13/02/2012,1
13/02/2012,2
13/02/2012,2
13/02/2012,20
13/02/2012,10
13/02/2012,16
13/02/2012,3
13/02/2012,2
13/02/2012,5
13/02/2012,1
13/02/2012,25
13/02/2012,2
13/02/2012,11
13/02/2012,7
13/02/2012,6
13/02/2012,50
13/02/2012,10
13/02/2012,3
13/02/2012,12
13/02/2012,10
13/02/2012,10
13/02/2012,20
13/02/2012,10
13/02/2012,10
13/02/2012,1
13/02/2012,1
13/02/2012,1
13/02/2012,10
13/02/2012,1
13/02/2012,1
13/02/2012,17
13/02/2012,4
13/02/2012,1
13/02/2012,2
13/02/2012,3
13/02/2012,4
13/02/2012,5
13/02/2012,1
13/02/2012,1
13/02/2012,1
13/02/2012,1
13/02/2012,1
13/02/2012,3
13/02/2012,25
13/02/2012,3
13/02/2012,1
13/02/2012,1
13/02/2012,1
13/02/2012,25
13/02/2012,1
13/02/2012,100
14/02/2012,2
14/02/2012,60
14/02/2012,5
14/02/2012,4
14/02/2012,1
14/02/2012,25
14/02/2012,9
14/02/2012,6
14/02/2012,2
14/02/2012,6
14/02/2012,10
14/02/2012,1
14/02/2012,1
14/02/2012,2
14/02/2012,1
14/02/2012,1
14/02/2012,128
14/02/2012,22
14/02/2012,150
14/02/2012,150
14/02/2012,150
14/02/2012,1
14/02/2012,2
14/02/2012,2
14/02/2012,1
14/02/2012,1
14/02/2012,25
14/02/2012,1
14/02/2012,25
14/02/2012,25
14/02/2012,2
14/02/2012,1
14/02/2012,25
14/02/2012,1
14/02/2012,1
14/02/2012,1
14/02/2012,-25
14/02/2012,1
14/02/2012,1
14/02/2012,1
14/02/2012,1
14/02/2012,5
14/02/2012,1
14/02/2012,2
14/02/2012,1
14/02/2012,1
14/02/2012,25
14/02/2012,5
14/02/2012,25
14/02/2012,25
14/02/2012,25
14/02/2012,5
14/02/2012,50
14/02/2012,1
14/02/2012,100
14/02/2012,-3
14/02/2012,-5
14/02/2012,10
14/02/2012,10
14/02/2012,5
14/02/2012,2
14/02/2012,2
14/02/2012,90
14/02/2012,1
14/02/2012,1
15/02/2012,2
15/02/2012,6
15/02/2012,25
15/02/2012,7
15/02/2012,2
15/02/2012,50
15/02/2012,5
15/02/2012,8
15/02/2012,8
15/02/2012,16
15/02/2012,2
15/02/2012,2
15/02/2012,3
15/02/2012,1
15/02/2012,10
15/02/2012,1
15/02/2012,10
15/02/2012,5
15/02/2012,1
15/02/2012,10
15/02/2012,10
15/02/2012,16
15/02/2012,5
15/02/2012,1
15/02/2012,10
15/02/2012,10
15/02/2012,10
15/02/2012,10
15/02/2012,1
15/02/2012,2
15/02/2012,5
15/02/2012,50
15/02/2012,1
15/02/2012,1
15/02/2012,1
15/02/2012,5
15/02/2012,5
15/02/2012,5
15/02/2012,25
15/02/2012,25
15/02/2012,1
15/02/2012,1
15/02/2012,25
15/02/2012,1
15/02/2012,1
15/02/2012,1
15/02/2012,0
15/02/2012,5
15/02/2012,2
15/02/2012,50
15/02/2012,1
15/02/2012,5
15/02/2012,-2
15/02/2012,2
15/02/2012,3
15/02/2012,1
15/02/2012,25
15/02/2012,25
15/02/2012,1
15/02/2012,25
15/02/2012,5
15/02/2012,5
16/02/2012,7
16/02/2012,50
16/02/2012,2
16/02/2012,1
16/02/2012,100
16/02/2012,100
16/02/2012,100
16/02/2012,10
16/02/2012,15
16/02/2012,1
16/02/2012,10
16/02/2012,3
16/02/2012,10
16/02/2012,1
16/02/2012,10
16/02/2012,10
16/02/2012,10
16/02/2012,3
16/02/2012,1
16/02/2012,2
16/02/2012,2
16/02/2012,2
16/02/2012,5
16/02/2012,2
16/02/2012,1
16/02/2012,5
16/02/2012,10
16/02/2012,5
16/02/2012,5
16/02/2012,10
16/02/2012,2
16/02/2012,5
16/02/2012,1
16/02/2012,25
16/02/2012,50
16/02/2012,2
16/02/2012,20
16/02/2012,25
16/02/2012,2
16/02/2012,5
16/02/2012,1
16/02/2012,6
16/02/2012,8
16/02/2012,6
16/02/2012,5
16/02/2012,2
16/02/2012,1
16/02/2012,2
16/02/2012,1
16/02/2012,100
16/02/2012,25
16/02/2012,25
16/02/2012,1
16/02/2012,1
16/02/2012,1
16/02/2012,1
16/02/2012,1
16/02/2012,25
16/02/2012,25
16/02/2012,1
16/02/2012,25
16/02/2012,5
16/02/2012,25
16/02/2012,25
16/02/2012,25
16/02/2012,1
16/02/2012,1
16/02/2012,1
16/02/2012,1
16/02/2012,4
16/02/2012,1
16/02/2012,1
16/02/2012,3
16/02/2012,1
16/02/2012,1
16/02/2012,1
16/02/2012,1
16/02/2012,1
17/02/2012,5
17/02/2012,20
17/02/2012,1
17/02/2012,5
17/02/2012,5
17/02/2012,10
17/02/2012,1
17/02/2012,4
17/02/2012,1
17/02/2012,5
17/02/2012,1
17/02/2012,5
17/02/2012,10
17/02/2012,25
17/02/2012,10
17/02/2012,3
17/02/2012,5
17/02/2012,10
17/02/2012,10
17/02/2012,100
17/02/2012,100
17/02/2012,3
17/02/2012,5
17/02/2012,5
17/02/2012,5
17/02/2012,5
17/02/2012,3
17/02/2012,2
17/02/2012,25
17/02/2012,10
17/02/2012,5
17/02/2012,1
17/02/2012,6
17/02/2012,2
17/02/2012,1
17/02/2012,1
17/02/2012,1
17/02/2012,2
17/02/2012,1
17/02/2012,50
17/02/2012,2
17/02/2012,25
17/02/2012,1
17/02/2012,2
17/02/2012,2
17/02/2012,25
17/02/2012,25
17/02/2012,1
17/02/2012,2
17/02/2012,2
17/02/2012,1
17/02/2012,1
17/02/2012,1
17/02/2012,1
17/02/2012,25
17/02/2012,1
17/02/2012,10
17/02/2012,20
17/02/2012,2
17/02/2012,1
17/02/2012,2
17/02/2012,2
17/02/2012,1
17/02/2012,1
17/02/2012,25
17/02/2012,1
17/02/2012,1
19/02/2012,8
19/02/2012,8
19/02/2012,30
20/02/2012,25
20/02/2012,50
20/02/2012,7
20/02/2012,5
20/02/2012,5
20/02/2012,2
20/02/2012,5
20/02/2012,5
20/02/2012,1
20/02/2012,10
20/02/2012,1
20/02/2012,2
20/02/2012,1
20/02/2012,200
20/02/2012,9
20/02/2012,6
20/02/2012,1
20/02/2012,2
20/02/2012,2
20/02/2012,5
20/02/2012,2
20/02/2012,5
20/02/2012,5
20/02/2012,10
20/02/2012,7
20/02/2012,6
20/02/2012,1
20/02/2012,10
20/02/2012,10
20/02/2012,50
20/02/2012,1
20/02/2012,2
20/02/2012,40
20/02/2012,25
20/02/2012,15
20/02/2012,15
20/02/2012,3
20/02/2012,25
20/02/2012,-15
20/02/2012,-15
20/02/2012,1
20/02/2012,25
20/02/2012,1
20/02/2012,1
20/02/2012,1
20/02/2012,1
20/02/2012,2
20/02/2012,10
20/02/2012,5
20/02/2012,1
20/02/2012,50
20/02/2012,3
20/02/2012,2
20/02/2012,1
20/02/2012,1
20/02/2012,-2
20/02/2012,4
20/02/2012,7
20/02/2012,1
20/02/2012,50
20/02/2012,1
20/02/2012,60
20/02/2012,5
20/02/2012,1
20/02/2012,4
20/02/2012,2
20/02/2012,1
20/02/2012,2
20/02/2012,2
20/02/2012,1
20/02/2012,2
20/02/2012,2
20/02/2012,200
20/02/2012,5
20/02/2012,1
20/02/2012,100
21/02/2012,1
21/02/2012,10
21/02/2012,1
21/02/2012,2
21/02/2012,4
21/02/2012,25
21/02/2012,25
21/02/2012,25
21/02/2012,25
21/02/2012,25
21/02/2012,25
21/02/2012,25
21/02/2012,25
21/02/2012,25
21/02/2012,25
21/02/2012,25
21/02/2012,25
21/02/2012,25
21/02/2012,25
21/02/2012,25
21/02/2012,25
21/02/2012,25
21/02/2012,25
21/02/2012,25
21/02/2012,25
21/02/2012,25
21/02/2012,25
21/02/2012,25
21/02/2012,25
21/02/2012,25
21/02/2012,25
21/02/2012,25
21/02/2012,1
21/02/2012,1
21/02/2012,15
21/02/2012,4
21/02/2012,4
21/02/2012,4
21/02/2012,1
21/02/2012,8
21/02/2012,20
21/02/2012,1
21/02/2012,2
21/02/2012,1
21/02/2012,1
21/02/2012,1
21/02/2012,1
21/02/2012,1
21/02/2012,1
21/02/2012,1
21/02/2012,1
21/02/2012,468
21/02/2012,468
21/02/2012,5
21/02/2012,100
21/02/2012,2
21/02/2012,2
21/02/2012,2
21/02/2012,3
21/02/2012,2
21/02/2012,25
21/02/2012,5
21/02/2012,1
21/02/2012,1
21/02/2012,1
21/02/2012,6
21/02/2012,4
21/02/2012,100
21/02/2012,10
21/02/2012,10
21/02/2012,2
21/02/2012,60
21/02/2012,10
21/02/2012,5
21/02/2012,50
21/02/2012,1
21/02/2012,25
21/02/2012,1
21/02/2012,2
21/02/2012,1
21/02/2012,1
21/02/2012,2
21/02/2012,3
21/02/2012,2
21/02/2012,1
21/02/2012,100
21/02/2012,1
21/02/2012,1
21/02/2012,10
21/02/2012,4
21/02/2012,25
21/02/2012,25
21/02/2012,2
21/02/2012,1
21/02/2012,1
21/02/2012,1
21/02/2012,1
21/02/2012,2
21/02/2012,25
21/02/2012,1
21/02/2012,1
21/02/2012,1
21/02/2012,1
21/02/2012,1
21/02/2012,0
21/02/2012,0
21/02/2012,1
21/02/2012,1
21/02/2012,2
21/02/2012,3
21/02/2012,6
21/02/2012,6
21/02/2012,1
21/02/2012,1
21/02/2012,5
21/02/2012,1
21/02/2012,10
21/02/2012,1
21/02/2012,25
21/02/2012,1
21/02/2012,1
21/02/2012,1
21/02/2012,1
21/02/2012,5
21/02/2012,2
21/02/2012,2
21/02/2012,50
21/02/2012,25
21/02/2012,2
21/02/2012,25
21/02/2012,5
21/02/2012,500
21/02/2012,500
21/02/2012,2
21/02/2012,2
21/02/2012,1
21/02/2012,5
21/02/2012,2
21/02/2012,5
21/02/2012,2
22/02/2012,25
22/02/2012,25
22/02/2012,25
22/02/2012,5
22/02/2012,4
22/02/2012,3
22/02/2012,500
22/02/2012,3
22/02/2012,3
22/02/2012,5
22/02/2012,10
22/02/2012,3
22/02/2012,1
22/02/2012,50
22/02/2012,14
22/02/2012,10
22/02/2012,2
22/02/2012,2
22/02/2012,3
22/02/2012,3
22/02/2012,1
22/02/2012,12
22/02/2012,2
22/02/2012,1
22/02/2012,1
22/02/2012,2
22/02/2012,1
22/02/2012,10
22/02/2012,10
22/02/2012,50
22/02/2012,100
22/02/2012,100
22/02/2012,5
22/02/2012,3
22/02/2012,3
22/02/2012,1
22/02/2012,10
22/02/2012,1
22/02/2012,-1
22/02/2012,25
22/02/2012,10
22/02/2012,25
22/02/2012,15
22/02/2012,10
22/02/2012,1
22/02/2012,1
22/02/2012,1
22/02/2012,1
22/02/2012,1
22/02/2012,1
22/02/2012,25
22/02/2012,1
22/02/2012,1
22/02/2012,1
22/02/2012,1
22/02/2012,2
22/02/2012,25
22/02/2012,1
22/02/2012,1
22/02/2012,50
23/02/2012,1
23/02/2012,1
23/02/2012,1
23/02/2012,200
23/02/2012,2
23/02/2012,1
23/02/2012,10
23/02/2012,5
23/02/2012,2
23/02/2012,5
23/02/2012,1
23/02/2012,2
23/02/2012,50
23/02/2012,25
23/02/2012,25
23/02/2012,8
23/02/2012,2
23/02/2012,1
23/02/2012,1
23/02/2012,5
23/02/2012,5
23/02/2012,1
23/02/2012,5
23/02/2012,10
23/02/2012,3
23/02/2012,10
23/02/2012,5
23/02/2012,10
23/02/2012,30
23/02/2012,10
23/02/2012,1
23/02/2012,10
23/02/2012,25
23/02/2012,4
23/02/2012,21
23/02/2012,1
23/02/2012,1
23/02/2012,1
23/02/2012,2
23/02/2012,2
23/02/2012,2
23/02/2012,5
23/02/2012,5
23/02/2012,4
23/02/2012,1
23/02/2012,25
23/02/2012,25
23/02/2012,1
23/02/2012,1
23/02/2012,25
23/02/2012,1
23/02/2012,1
23/02/2012,2
23/02/2012,1
23/02/2012,1
23/02/2012,1
23/02/2012,1
23/02/2012,1
23/02/2012,2
23/02/2012,2
23/02/2012,1
23/02/2012,1
23/02/2012,25
23/02/2012,1
23/02/2012,2
23/02/2012,50
23/02/2012,1
24/02/2012,5
24/02/2012,36
24/02/2012,50
24/02/2012,50
24/02/2012,50
24/02/2012,50
24/02/2012,1
24/02/2012,8
24/02/2012,16
24/02/2012,5
24/02/2012,2
24/02/2012,1
24/02/2012,2
24/02/2012,1
24/02/2012,10
24/02/2012,10
24/02/2012,10
24/02/2012,1
24/02/2012,2
24/02/2012,1
24/02/2012,1
24/02/2012,1
24/02/2012,1
24/02/2012,1
24/02/2012,5
24/02/2012,25
24/02/2012,2
24/02/2012,25
24/02/2012,10
24/02/2012,25
24/02/2012,2
24/02/2012,6
24/02/2012,300
24/02/2012,1
24/02/2012,1
24/02/2012,1
24/02/2012,1
24/02/2012,5
24/02/2012,25
24/02/2012,5
24/02/2012,5
24/02/2012,5
24/02/2012,5
24/02/2012,1
24/02/2012,25
24/02/2012,25
24/02/2012,25
24/02/2012,2
24/02/2012,1
24/02/2012,5
24/02/2012,1
24/02/2012,25
24/02/2012,1
24/02/2012,2
24/02/2012,1
24/02/2012,1
24/02/2012,1
24/02/2012,6
27/02/2012,1
27/02/2012,4
27/02/2012,20
27/02/2012,50
27/02/2012,1
27/02/2012,25
27/02/2012,25
27/02/2012,14
27/02/2012,2
27/02/2012,2
27/02/2012,7
27/02/2012,2
27/02/2012,4
27/02/2012,30
27/02/2012,1
27/02/2012,2
27/02/2012,1
27/02/2012,4
27/02/2012,2
27/02/2012,1
27/02/2012,1
27/02/2012,1
27/02/2012,1
27/02/2012,1
27/02/2012,1
27/02/2012,10
27/02/2012,25
27/02/2012,10
27/02/2012,1
27/02/2012,100
27/02/2012,100
27/02/2012,10
27/02/2012,50
27/02/2012,7
27/02/2012,3
27/02/2012,5
27/02/2012,5
27/02/2012,2
27/02/2012,20
27/02/2012,50
27/02/2012,3
27/02/2012,6
27/02/2012,1
27/02/2012,100
27/02/2012,6
27/02/2012,1
27/02/2012,5
27/02/2012,20
27/02/2012,1
27/02/2012,1
27/02/2012,1
27/02/2012,50
27/02/2012,1
27/02/2012,3
27/02/2012,25
27/02/2012,2
27/02/2012,25
27/02/2012,1
27/02/2012,1
27/02/2012,1
27/02/2012,4
27/02/2012,1
27/02/2012,5
27/02/2012,5
27/02/2012,20
27/02/2012,1
27/02/2012,5
27/02/2012,5
27/02/2012,5
27/02/2012,25
27/02/2012,25
27/02/2012,25
27/02/2012,1
27/02/2012,2
27/02/2012,1
27/02/2012,1
27/02/2012,1
27/02/2012,1
27/02/2012,20
27/02/2012,25
27/02/2012,3
27/02/2012,2
27/02/2012,25
27/02/2012,25
27/02/2012,9
27/02/2012,20
27/02/2012,2
28/02/2012,3
28/02/2012,5
28/02/2012,1
28/02/2012,10
28/02/2012,2
28/02/2012,1
28/02/2012,25
28/02/2012,8
28/02/2012,10
28/02/2012,1
28/02/2012,1
28/02/2012,2
28/02/2012,1
28/02/2012,1
28/02/2012,2
28/02/2012,20
28/02/2012,1
28/02/2012,5
28/02/2012,5
28/02/2012,1
28/02/2012,10
28/02/2012,10
28/02/2012,1
28/02/2012,10
28/02/2012,50
28/02/2012,25
28/02/2012,10
28/02/2012,2
28/02/2012,1
28/02/2012,10
28/02/2012,10
28/02/2012,10
28/02/2012,10
28/02/2012,10
28/02/2012,10
28/02/2012,10
28/02/2012,100
28/02/2012,10
28/02/2012,40
28/02/2012,1
28/02/2012,1
28/02/2012,2
28/02/2012,17
28/02/2012,200
28/02/2012,10
28/02/2012,2
28/02/2012,2
28/02/2012,45
28/02/2012,10
28/02/2012,50
28/02/2012,50
28/02/2012,50
28/02/2012,50
28/02/2012,1
28/02/2012,1
28/02/2012,1
28/02/2012,5
28/02/2012,5
28/02/2012,1
28/02/2012,1
28/02/2012,8
28/02/2012,1
28/02/2012,1
28/02/2012,1
28/02/2012,1
28/02/2012,1
28/02/2012,5
28/02/2012,2
28/02/2012,3
28/02/2012,3
28/02/2012,1
29/02/2012,10
29/02/2012,25
29/02/2012,50
29/02/2012,1
29/02/2012,100
29/02/2012,5
29/02/2012,12
29/02/2012,3
29/02/2012,4
29/02/2012,80
29/02/2012,10
29/02/2012,2
29/02/2012,1
29/02/2012,2
29/02/2012,6
29/02/2012,2
29/02/2012,2
29/02/2012,1
29/02/2012,16
29/02/2012,50
29/02/2012,10
29/02/2012,50
29/02/2012,40
29/02/2012,10
29/02/2012,10
29/02/2012,10
29/02/2012,10
29/02/2012,10
29/02/2012,10
29/02/2012,10
29/02/2012,10
29/02/2012,10
29/02/2012,10
29/02/2012,10
29/02/2012,10
29/02/2012,39
29/02/2012,21
29/02/2012,2
29/02/2012,5
29/02/2012,3
29/02/2012,2
29/02/2012,1
29/02/2012,2
29/02/2012,2
29/02/2012,-50
29/02/2012,1
29/02/2012,1
29/02/2012,2
29/02/2012,5
29/02/2012,25
29/02/2012,1
29/02/2012,5
29/02/2012,5
29/02/2012,2
29/02/2012,1
29/02/2012,1
29/02/2012,1
29/02/2012,2
29/02/2012,1
29/02/2012,1
29/02/2012,1
29/02/2012,3
29/02/2012,25
29/02/2012,1
29/02/2012,1
29/02/2012,25
29/02/2012,1
29/02/2012,7
29/02/2012,4
29/02/2012,1
29/02/2012,2
29/02/2012,1
29/02/2012,1
29/02/2012,1
29/02/2012,1
29/02/2012,1
29/02/2012,1
29/02/2012,1
01/03/2012,16
01/03/2012,1
01/03/2012,5
01/03/2012,1
01/03/2012,1
01/03/2012,10
01/03/2012,10
01/03/2012,5
01/03/2012,3
01/03/2012,1
01/03/2012,1
01/03/2012,2
01/03/2012,1
01/03/2012,1
01/03/2012,74
01/03/2012,25
01/03/2012,10
01/03/2012,5
01/03/2012,25
01/03/2012,10
01/03/2012,25
01/03/2012,2
01/03/2012,5
01/03/2012,25
01/03/2012,25
01/03/2012,25
01/03/2012,25
01/03/2012,1
01/03/2012,3
01/03/2012,10
01/03/2012,2
01/03/2012,1
